RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Gender_Encoded,Geography_France,Geography_Germany,Geography_Spain,CardType_Encoded,Age_Tenure_Interaction,Salary_Balance_Ratio,Credit_Age_Interaction,Age_Squared,CreditScore_Squared,Tenure_Squared,Age_Group,CreditScore_Category,Has_Balance,Active_Months,Complain_With_Low_Satisfaction,Tenure_Group,CreditScore_StandardScaled,Age_StandardScaled,Tenure_StandardScaled,Balance_StandardScaled,EstimatedSalary_StandardScaled,Point Earned_StandardScaled,Age_Tenure_Interaction_StandardScaled,Salary_Balance_Ratio_StandardScaled,Credit_Age_Interaction_StandardScaled,Age_Squared_StandardScaled,CreditScore_Squared_StandardScaled,Tenure_Squared_StandardScaled,Active_Months_StandardScaled,CreditScore_MinMaxScaled,Age_MinMaxScaled,Tenure_MinMaxScaled,Balance_MinMaxScaled,EstimatedSalary_MinMaxScaled,Point Earned_MinMaxScaled,Age_Tenure_Interaction_MinMaxScaled,Salary_Balance_Ratio_MinMaxScaled,Credit_Age_Interaction_MinMaxScaled,Age_Squared_MinMaxScaled,CreditScore_Squared_MinMaxScaled,Tenure_Squared_MinMaxScaled,Active_Months_MinMaxScaled
8086,15656286,Sims,794,France,Male,33,0,0.0,2,0,0,178122.71,0,0,1,DIAMOND,755,1,True,False,False,0,0,178122.71,26202,1089,630436,0,26-35,Excellent,0,0,0,New,1.4844643273869715,-0.5646648934149681,-1.7333154938995745,-1.2258476714090278,1.356906682794715,0.6572642712346953,-1.5226961590916204,2.4170119363583287,0.11263561560237556,-0.5683322722071109,1.5754140423659073,-1.1136834901010744,-0.7877756916800193,0.888,0.2027027027027027,0.0,0.0,0.8906407061874408,0.7219069239500567,0.0,0.8906470382771291,0.28576639915102475,0.09398034398034397,0.84656,0.0,0.0
8087,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0,0,4,SILVER,602,1,True,False,False,3,300,0.121657181782711,29650,2500,351649,36,46-55,Fair,1,0,0,Loyal,-0.5952375905225558,1.0563461485071606,0.3413519501232164,1.5266590573806156,-1.377150257789708,-0.019985964303789454,0.8222703083704754,-0.6080380571119066,0.5508417616256464,0.9280894461547187,-0.6438311997354351,0.08339657808352734,-0.7877756916800193,0.4859999999999999,0.4324324324324324,0.6000000000000001,0.6845037760151942,0.10442012212166261,0.5482406356413168,0.3409090909090909,6.078377208812115e-07,0.3429395768388937,0.2673218673218673,0.38191499999999995,0.36,0.0
8088,15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,0,3,DIAMOND,476,1,False,False,True,0,38,41303.29,22686,1444,356409,1,36-45,Fair,0,0,0,New,-0.5538504876785851,-0.08789693990845966,-1.3875375865624426,-1.2258476714090278,-1.0222463166038391,-0.5777214523943063,-1.2256670732130883,0.09341227711113032,-0.33421264698979963,-0.19184062797008078,-0.6059398800096144,-1.0804312659848354,-0.7877756916800193,0.4939999999999999,0.27027027027027034,0.1,0.0,0.2064782686746584,0.4052213393870602,0.04318181818181818,0.20652421493672038,0.2274656761955296,0.1375921375921376,0.3898483333333333,0.01,0.0
8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,1,2,GOLD,635,0,False,True,False,1,351,1.99573262142437,21099,1521,292681,81,36-45,Poor,1,9,1,Loyal,-1.1332699274941749,0.0074566507928420294,1.378685672134612,0.37873309415685064,1.7339939461497813,0.12608761591039352,1.2209146078390318,-0.608006229751047,-0.5359043969140834,-0.11017906006514748,-1.1132377841035441,1.5797466633142794,2.0023471783841944,0.382,0.2837837837837838,0.9,0.3990332090610973,0.9990780119501412,0.5856980703745743,0.39886363636363636,9.978567262934305e-06,0.20115075943490085,0.14705159705159704,0.283635,0.81,0.9
8090,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0,0,5,DIAMOND,466,1,False,True,False,0,48,1.4966304148006522,16608,576,478864,4,18-25,Good,1,2,0,New,0.4290932048657189,-1.4228472097266833,-1.0417596792253108,0.7069724499982728,1.3980807065921839,-0.6219861736713315,-1.1475015242976851,-0.6080147059872218,-1.1066653603104029,-1.1123892116256924,0.3688461613822723,-0.9806745936361185,-0.16774838722130514,0.684,0.08108108108108109,0.2,0.4806610126047592,0.9024809369294767,0.39387060158910336,0.05454545454545454,7.4829623938971015e-06,0.12668302712741264,0.03095823095823095,0.5939399999999999,0.04,0.2
8091,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0,0,5,DIAMOND,553,0,True,False,False,0,48,87400.53,33456,2304,485809,1,46-55,Good,0,1,0,New,0.48082708342068226,0.8656389671045572,-1.3875375865624426,-1.2258476714090278,-0.22066137486095633,-0.23688309856121267,-1.1475015242976851,0.8762801708373009,1.034546109585208,0.7202236369421612,0.42413087052005066,-1.0804312659848354,-0.4777620394506622,0.6940000000000001,0.40540540540540543,0.1,0.0,0.43698648220905095,0.4926220204313281,0.05454545454545454,0.4370190816522818,0.4060489487298534,0.2432432432432432,0.605515,0.01,0.1
8092,15715510,Eluemuno,768,France,Male,29,2,95984.69,2,1,1,73686.75,0,0,5,DIAMOND,631,1,True,False,False,0,58,0.7676847455073772,22272,841,589824,4,26-35,Excellent,1,2,0,New,1.215448158901162,-0.9460792562201749,-1.0417596792253108,0.31250940102260144,-0.4591303058072496,0.10838172739958347,-1.069335975382282,-0.6080270856472788,-0.38682788610048235,-0.8313461532515714,1.2521278497808166,-0.9806745936361185,-0.16774838722130514,0.836,0.14864864864864863,0.2,0.38256445076963325,0.3684110332536757,0.5811577752553916,0.0659090909090909,3.838096998774982e-06,0.22060091530145254,0.0635135135135135,0.7788733333333333,0.04,0.2
8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,0,0,4,DIAMOND,670,1,True,False,False,0,38,1.2100169537881782,30476,1444,643204,1,36-45,Excellent,1,1,0,New,1.567238533074913,-0.08789693990845966,-1.3875375865624426,1.058930644736117,1.2590939012571465,0.28101414037998157,-1.2256670732130883,-0.6080195735340975,0.6558180599479264,-0.19184062797008078,1.6770519352775208,-1.0804312659848354,-0.4777620394506622,0.904,0.27027027027027034,0.1,0.5681873066470933,0.8625131200029603,0.6254256526674233,0.04318181818181818,6.049841202802885e-06,0.3566359355309412,0.1375921375921376,0.8678400000000002,0.01,0.1
8094,15779267,Onyemere,584,France,Male,47,5,0.0,2,1,0,89286.29,0,0,5,GOLD,343,1,True,False,False,1,235,89286.29,27448,2209,341056,25,46-55,Fair,0,0,0,Regular,-0.6883585719214899,0.7702853764032556,-0.004425957213915414,-1.2258476714090278,-0.18786989277350263,-1.1664422453787409,0.31419424042035465,0.9083059701969386,0.27098969273259466,0.6194723518646461,-0.7281553068479603,-0.28237788719510093,-0.7877756916800193,0.46799999999999986,0.39189189189189194,0.5,0.0,0.44641618274545214,0.2542565266742338,0.26704545454545453,0.44644823619293406,0.3064270080254693,0.23157248157248156,0.36426,0.25,0.0
8095,15597957,Rahman,614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,0,5,SILVER,778,1,False,False,True,3,132,180082.7,40524,4356,376996,4,56+,Fair,0,2,0,New,-0.3779553005917097,2.5820035997279875,-1.0417596792253108,-1.2258476714090278,1.390988950409146,0.7590731301718532,-0.49091091340829823,2.450298381339077,1.932817872953096,2.8964513946164874,-0.44205992219543966,-0.9806745936361185,-0.16774838722130514,0.5279999999999999,0.6486486486486487,0.2,0.0,0.9004415921720524,0.7480136208853576,0.15,0.9004473567737211,0.5232473303707634,0.4953316953316953,0.42416000000000004,0.04,0.2
8096,15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,1,3,PLATINUM,728,0,False,True,False,2,216,0.15386700115757468,30600,1296,722500,36,36-45,Excellent,1,0,0,Loyal,2.063883767202561,-0.27860412131106305,0.3413519501232164,1.0763529133873657,-1.3561332159019914,0.5377495237867274,0.1656796974810886,-0.6080375100936155,0.6715772136912227,-0.34880052472242007,2.3082767438864877,0.08339657808352734,-0.7877756916800193,0.9999999999999999,0.24324324324324326,0.6000000000000001,0.5725199422602222,0.11046389930238336,0.6912599318955732,0.24545454545454545,7.688928735051325e-07,0.35869204748955363,0.1194103194103194,1.0,0.36,0.0
8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0,0,1,SILVER,593,0,True,False,False,3,228,0.5757097970857951,25498,1444,450241,36,36-45,Good,1,6,0,Loyal,0.21181091493487275,-0.08789693990845966,0.3413519501232164,0.8918097304163143,-0.4177062281787432,-0.059824213453112084,0.25947835617957243,-0.6080303459514428,0.02316429112430636,-0.19184062797008078,0.14099674026627068,0.08339657808352734,1.072306221696123,0.642,0.27027027027027034,0.6000000000000001,0.5266270460647987,0.38032317086281736,0.5380249716231555,0.2590909090909091,2.8781861635675084e-06,0.27409298932148307,0.1375921375921376,0.546235,0.36,0.6000000000000001
8098,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1,1,3,SILVER,959,0,True,False,False,3,0,32159.46,32552,2704,391876,0,46-55,Fair,0,0,0,New,-0.2537939920597976,1.247053329909764,-1.7333154938995745,-1.2258476714090278,-1.1812483834923733,1.5602645852860084,-1.5226961590916204,-0.06187708365515793,0.9196567951985964,1.144439574110646,-0.3236097462458151,-1.1136834901010744,-0.7877756916800193,0.5519999999999999,0.4594594594594595,0.0,0.0,0.1607547520788235,0.9534619750283768,0.0,0.16080334581050473,0.39105922928964654,0.29238329238329236,0.44895999999999997,0.0,0.0
8099,15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,1,1,5,PLATINUM,561,0,True,False,False,2,136,0.8692555480543729,52360,4624,592900,4,56+,Excellent,1,0,0,New,1.2361417103231473,2.772710781130591,-1.0417596792253108,1.7160121359819747,1.0340724062744382,-0.20147132153959255,-0.45964469384213696,-0.6080253606737175,3.4370545157406345,3.1806760725193723,1.2766139210994352,-0.9806745936361185,-0.7877756916800193,0.84,0.6756756756756757,0.2,0.7315928152342651,0.7978046903479281,0.5017026106696936,0.15454545454545454,4.345970107778089e-06,0.7195065331299331,0.5282555282555282,0.784,0.04,0.0
8100,15661656,Onwumelu,633,France,Male,38,2,91902.56,2,1,1,107673.35,0,0,5,GOLD,913,1,True,False,False,1,76,1.1715906326153198,24054,1444,400689,4,36-45,Fair,1,2,0,New,-0.18136656208284888,-0.08789693990845966,-1.0417596792253108,0.24708465926341744,0.1318627076798629,1.3566468674116927,-0.9286379873345562,-0.608020226127032,-0.1603535960153697,-0.19184062797008078,-0.2534550822240381,-0.9806745936361185,-0.16774838722130514,0.566,0.27027027027027034,0.2,0.3662943787256412,0.5383602634051552,0.9012485811577753,0.08636363636363636,5.8577023724280654e-06,0.25014923393247995,0.1375921375921376,0.4636483333333334,0.04,0.2
8101,15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72,0,0,5,SILVER,375,1,True,False,False,3,240,0.21513182855448168,26520,1600,439569,36,36-45,Good,1,6,0,Loyal,0.12903670924693136,0.10281024149414371,0.3413519501232164,1.2778782606012546,-1.1560645892407317,-1.0247951372922603,0.3532770148780563,-0.6080364696350895,0.15305021955695797,-0.02639641247437176,0.0560437646120776,0.08339657808352734,1.072306221696123,0.626,0.2972972972972973,0.6000000000000001,0.62263602724118,0.1679967436890223,0.2905788876276958,0.2727272727272727,1.0752285288546059e-06,0.2910393314319825,0.15675675675675674,0.5284483333333334,0.36,0.6000000000000001
8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,1,5,DIAMOND,276,0,False,True,False,0,215,1.5122752305717195,24983,1849,337561,25,36-45,Fair,1,0,0,Regular,-0.7193988990544679,0.38887101359804876,-0.004425957213915414,0.2688336062138161,0.7119997679877809,-1.4630158779348093,0.15786314258954828,-0.6080144402918362,-0.04228703289019029,0.23767800841300993,-0.7559767695458055,-0.28237788719510093,-0.7877756916800193,0.46199999999999986,0.3378378378378379,0.5,0.3717029890502555,0.705187695424913,0.1782065834279228,0.2443181818181818,7.561189414125247e-06,0.26555349207402,0.18734643734643733,0.358435,0.25,0.0
8103,15758252,Toscano,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,0,4,GOLD,998,0,False,True,False,1,90,0.6884500695416249,25245,2025,314721,4,36-45,Fair,1,2,0,New,-0.9263344132743214,0.5795781950006521,-1.0417596792253108,1.4680750062113088,0.27176991282552804,1.7328969982664064,-0.8192062188529917,-0.6080284312871453,-0.00898946610999976,0.4243330207671432,-0.9377914213394496,-0.9806745936361185,-0.16774838722130514,0.42200000000000004,0.36486486486486486,0.2,0.6699348727604902,0.5785927556081606,0.9977298524404086,0.10227272727272727,3.4419087220803954e-06,0.26989785766399155,0.20896805896805895,0.3203683333333333,0.04,0.2
8104,15740223,Walton,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,1,2,DIAMOND,451,1,False,True,False,0,51,0.7995879710801783,24429,2601,229441,1,46-55,Poor,1,0,1,New,-1.7747700215757207,1.1516997392084622,-1.3875375865624426,0.5005081889280126,-0.24278574831755154,-0.6883832555868692,-1.1240518596230642,-0.6080265438358601,-0.11269486493685271,1.035203970289761,-1.6166510318894483,-1.0804312659848354,-0.7877756916800193,0.258,0.445945945945946,0.1,0.4293166998600907,0.43062427461822606,0.376844494892168,0.05795454545454545,3.997619124746066e-06,0.2563673144524773,0.2797297297297297,0.17823499999999998,0.01,0.0
8105,15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,147668.64,0,0,5,DIAMOND,533,0,True,False,False,0,186,1.2529873166003216,23839,961,591361,36,26-35,Excellent,1,0,0,Loyal,1.2257949346121548,-0.7553720748175714,0.3413519501232164,0.6629833252119041,0.8273408361890688,-0.32541254111526297,-0.06881694926512098,-0.6080188437698552,-0.18767793516705275,-0.704081372101026,1.2643629250788389,0.08339657808352734,-0.7877756916800193,0.838,0.1756756756756757,0.6000000000000001,0.46972163080237084,0.7383558129801396,0.46992054483541434,0.21136363636363636,6.264701095696783e-06,0.2465842011010148,0.07825552825552826,0.7814350000000001,0.36,0.0
8106,15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1,1,2,GOLD,365,1,False,False,True,1,120,177480.45,39540,3600,434281,4,56+,Good,0,0,1,New,0.08764960640296066,2.0098820555201775,-1.0417596792253108,-1.2258476714090278,1.3457384231617355,-1.0690598585692854,-0.5847095721067821,2.4061044561398908,1.8077613626030675,2.0946832733680516,0.013949374126754037,-0.9806745936361185,-0.7877756916800193,0.618,0.5675675675675675,0.2,0.0,0.8874290994790003,0.279228149829739,0.13636363636363635,0.8874356175261963,0.5069310870862904,0.40245700245700244,0.5196350000000001,0.04,0.0
8107,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0,0,3,PLATINUM,690,0,False,False,True,2,510,2.2602626651334434,30090,2601,348100,100,46-55,Fair,1,10,0,Loyal,-0.6262779176555339,1.1516997392084622,1.7244635794717436,0.12803625651712736,1.5797359464506555,0.36954358293403183,2.463746835593943,-0.608001737246113,0.6067613394244395,1.035203970289761,-0.6720825219427751,2.2115389215228194,2.3123608306135512,0.47999999999999987,0.445945945945946,1.0,0.33668897200452985,0.9547187256382984,0.6481271282633372,0.5795454545454545,1.130126721562094e-05,0.3502354579823572,0.2797297297297297,0.37600000000000006,1.0,1.0
8108,15795936,Lung,560,France,Male,50,3,0.0,2,1,0,84531.79,0,0,2,SILVER,308,1,True,False,False,3,150,84531.79,28000,2500,313600,9,46-55,Fair,0,0,0,Regular,-0.936681188985314,1.0563461485071606,-0.695981771888179,-1.2258476714090278,-0.2705458969229167,-1.3213687698483287,-0.35021292536057247,0.82756045483157,0.3411433448801716,0.9280894461547187,-0.9467149863421062,-0.8144134730549238,-0.7877756916800193,0.42000000000000004,0.4324324324324324,0.30000000000000004,0.0,0.4226414122548703,0.21452894438138478,0.17045454545454544,0.4226748423021255,0.31558002255090534,0.2673218673218673,0.31849999999999995,0.09,0.0
8109,15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,0,3,DIAMOND,628,1,False,True,False,0,210,1.2707246455444663,15295,1225,190969,36,26-35,Poor,1,6,0,Loyal,-2.209334601437413,-0.3739577120123647,0.3413519501232164,0.8064432584981532,1.0614795581642213,0.09510231101647593,0.11878036813184668,-0.6080185425373875,-1.2735344640599835,-0.42409885356982613,-1.9229020513204937,0.08339657808352734,1.072306221696123,0.17399999999999993,0.22972972972972977,0.6000000000000001,0.5053977891979967,0.805686043017108,0.5777525539160046,0.23863636363636362,6.353391075202513e-06,0.10491145453339523,0.11068796068796069,0.11411500000000002,0.36,0.6000000000000001
8110,15640133,Pai,661,France,Female,34,0,0.0,2,1,0,185555.63,0,0,5,SILVER,996,0,True,False,False,3,0,185555.63,22474,1156,436921,0,26-35,Good,0,0,0,New,0.10834315782494601,-0.4693113027136664,-1.7333154938995745,-1.2258476714090278,1.4861577343800054,1.7240440540110014,-1.5226961590916204,2.543244969499469,-0.36115571629285453,-0.4972761027313897,0.034964727924268066,-1.1136834901010744,-0.7877756916800193,0.622,0.21621621621621623,0.0,0.0,0.9278088557457237,0.9954597048808174,0.0,0.9278130357361405,0.22395038800822448,0.1022113022113022,0.524035,0.0,0.0
8111,15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,0,3,GOLD,772,0,False,True,False,1,360,0.48068999114054445,24372,1296,458329,100,36-45,Good,1,0,0,Loyal,0.2738915692008288,-0.27860412131106305,1.7244635794717436,-0.12307295863273489,-1.1653238843694476,0.732514297405638,1.2912636018628947,-0.6080319596696467,-0.11993899206078729,-0.34880052472242007,0.20538014235501822,2.2115389215228194,-0.7877756916800193,0.654,0.24324324324324326,1.0,0.27424218335022005,0.1653340894055382,0.7412031782065834,0.40909090909090906,2.4030692692222273e-06,0.2554221662134377,0.1194103194103194,0.559715,1.0,0.0
8112,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,0,0,5,SILVER,558,0,True,False,False,3,93,0.345718224198986,17360,961,313600,9,26-35,Fair,1,0,0,Regular,-0.936681188985314,-0.7553720748175714,-0.695981771888179,0.6195325510110608,-1.048269651812539,-0.2147507379227001,-0.7957565541783707,-0.6080342518906756,-1.0110937182542834,-0.704081372101026,-0.9467149863421062,-0.8144134730549238,-0.7877756916800193,0.42000000000000004,0.1756756756756757,0.30000000000000004,0.45891612805820886,0.1989948540085578,0.49829738933030643,0.10568181818181818,1.7281850585502146e-06,0.139152351263514,0.07825552825552826,0.31849999999999995,0.09,0.0
8113,15623966,Yermakov,578,France,Female,35,2,0.0,2,0,1,26389.92,0,0,1,SILVER,579,0,True,False,False,3,70,26389.92,20230,1225,334084,4,26-35,Fair,0,2,0,New,-0.750439226187446,-0.3739577120123647,-1.0417596792253108,-1.2258476714090278,-1.2815749189809023,-0.12179482324094729,-0.9755373166837981,-0.15986098958030423,-0.6463455630667001,-0.42409885356982613,-0.7836549457404859,-0.9806745936361185,-0.16774838722130514,0.45599999999999985,0.22972972972972977,0.2,0.0,0.13190429686035013,0.5221339387060159,0.07954545454545454,0.13195456108260994,0.18674139417656033,0.11068796068796069,0.35264,0.04,0.2
8114,15752193,Burton,421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,0,5,GOLD,417,1,False,False,True,1,204,0.13406278093336785,14314,1156,177241,36,26-35,Poor,1,6,0,Loyal,-2.374883012813296,-0.4693113027136664,0.3413519501232164,0.22818549253368822,-1.528971015141251,-0.8388833079287547,0.07188103878260477,-0.6080378464280289,-1.398209704561384,-0.4972761027313897,-2.032181891067567,0.08339657808352734,1.072306221696123,0.1419999999999999,0.21621621621621623,0.6000000000000001,0.3615944625166338,0.06076170274261191,0.3382519863791147,0.2318181818181818,6.698680490040522e-07,0.08864495589308219,0.1022113022113022,0.09123500000000001,0.36,0.6000000000000001
8115,15607269,Costa,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,0,4,GOLD,543,0,False,True,False,1,98,1.1057020987375574,24108,2401,242064,4,46-55,Poor,1,2,0,New,-1.6402619373328158,0.9609925578058589,-1.0417596792253108,1.1982437238842643,1.1676314089098865,-0.28114781983823783,-0.7566737797206691,-0.6080213451098114,-0.15349073874006325,0.8230960017055188,-1.516167391364441,-0.9806745936361185,-0.16774838722130514,0.2839999999999999,0.4189189189189189,0.2,0.6028322096832225,0.8362116582133593,0.48127128263337116,0.11136363636363636,5.528247315373921e-06,0.25104463752735956,0.25515970515970515,0.19927333333333336,0.04,0.2
8116,15700752,Pugliesi,545,France,Female,32,6,0.0,2,1,1,52067.37,0,0,5,SILVER,277,0,True,False,False,3,192,52067.37,17440,1024,297025,36,26-35,Poor,0,6,0,Loyal,-1.0918828246502041,-0.6600184841162697,0.3413519501232164,-1.2258476714090278,-0.8350697212216485,-1.4585894058071067,-0.021917619915879073,0.2762182897379167,-1.0009265222908665,-0.6372673619969896,-1.078657974673089,0.08339657808352734,1.072306221696123,0.39,0.1891891891891892,0.6000000000000001,0.0,0.2603038090137608,0.17934165720771852,0.21818181818181817,0.26034663868520597,0.14047887510778007,0.08599508599508598,0.290875,0.36,0.6000000000000001
8117,15777901,Lindell,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,1,4,DIAMOND,523,0,False,True,False,0,387,1.9419481013311486,27520,1849,409600,81,36-45,Fair,1,0,0,Loyal,-0.10893913210590014,0.38887101359804876,1.378685672134612,0.2927607975249994,1.4592174771608313,-0.3696772623922881,1.5023105839344832,-0.6080071431717629,0.28014016909966993,0.23767800841300993,-0.18252030279614134,1.5797466633142794,-0.7877756916800193,0.58,0.3378378378378379,0.9,0.37765329341486825,0.9200617658986432,0.4585698070374574,0.43977272727272726,9.70963455047153e-06,0.30762087948530875,0.18734643734643733,0.4785,0.81,0.0
